user_id,booking_time,total_cancel_bookings,total_bookings,reservation_date,reservation_time,num_guests,is_first_booking,avg_user_cancel_rate,payment_status,user_distance_km,advance_minutes,booking_hour,reservation_hour,is_weekend,is_arrival
user_74,2025-05-06 06:33:28.461270,7,9,2025-05-06,19:33:28,4,1,0.7777777777777778,PAID_PENDING_USE,3.78,780.0,6,19,0,1
user_24,2025-05-10 01:43:28.461270,10,5,2025-05-10,16:23:28,1,1,2.0,COMPLETED,27.74,880.0,1,16,1,0
user_55,2025-05-08 20:36:28.461270,1,8,2025-05-09,10:08:28,1,0,0.125,CANCELLED_REFUNDED,24.71,812.0,20,10,0,1
user_74,2025-05-09 02:36:28.461270,10,7,2025-05-09,17:24:28,1,1,1.4285714285714286,PAID_PENDING_USE,6.45,888.0,2,17,0,1
user_41,2025-05-07 00:39:28.461270,5,14,2025-05-07,21:23:28,5,0,0.35714285714285715,CANCELLED_REFUNDED,6.93,1244.0,0,21,0,1
user_41,2025-05-09 20:10:28.461270,6,19,2025-05-10,02:57:28,2,0,0.3157894736842105,COMPLETED,24.35,407.0,20,2,1,1
user_56,2025-05-08 18:07:28.461270,5,1,2025-05-09,09:48:28,5,1,5.0,PAID_PENDING_USE,28.42,941.0,18,9,0,0
user_98,2025-05-09 09:48:28.461270,7,17,2025-05-09,14:49:28,2,0,0.4117647058823529,CANCELLED_REFUNDED,19.85,301.0,9,14,0,1
user_96,2025-05-10 09:14:28.461270,5,8,2025-05-10,17:01:28,6,1,0.625,CANCELLED_REFUNDED,15.0,467.0,9,17,1,0
user_53,2025-05-10 02:32:28.461270,5,12,2025-05-11,00:32:28,3,1,0.4166666666666667,CANCELLED_REFUNDED,24.8,1320.0,2,0,1,1
user_15,2025-05-08 02:02:28.461270,9,6,2025-05-09,01:32:28,3,0,1.5,PAID_PENDING_USE,19.24,1410.0,2,1,0,0
user_10,2025-05-10 10:52:28.461270,10,2,2025-05-10,13:52:28,5,0,5.0,COMPLETED,10.39,180.0,10,13,1,0
user_15,2025-05-10 06:22:28.461270,5,18,2025-05-10,12:18:28,4,1,0.2777777777777778,CANCELLED_REFUNDED,17.5,356.0,6,12,1,1
user_91,2025-05-09 16:05:28.461270,2,4,2025-05-10,14:22:28,1,1,0.5,COMPLETED,17.03,1337.0,16,14,1,1
user_34,2025-05-09 18:33:28.461270,7,11,2025-05-10,07:13:28,4,0,0.6363636363636364,CANCELLED_REFUNDED,20.59,760.0,18,7,1,1
user_79,2025-05-10 12:16:28.461270,6,19,2025-05-11,07:17:28,6,1,0.3157894736842105,CANCELLED_REFUNDED,11.99,1141.0,12,7,1,1
user_41,2025-05-08 16:33:28.461270,2,14,2025-05-09,09:47:28,6,1,0.14285714285714285,CANCELLED_REFUNDED,27.86,1034.0,16,9,0,1
user_79,2025-05-08 07:42:28.461270,9,20,2025-05-08,11:30:28,1,1,0.45,PAID_PENDING_USE,12.09,228.0,7,11,0,1
user_26,2025-05-07 11:15:28.461270,0,3,2025-05-08,08:41:28,1,0,0.0,CANCELLED_REFUNDED,28.75,1286.0,11,8,0,1
user_70,2025-05-10 12:29:28.461270,8,15,2025-05-11,04:21:28,4,0,0.5333333333333333,PAID_PENDING_USE,12.6,952.0,12,4,1,1
user_22,2025-05-08 05:49:28.461270,1,5,2025-05-08,19:15:28,5,0,0.2,COMPLETED,20.15,806.0,5,19,0,1
user_72,2025-05-10 10:34:28.461270,8,10,2025-05-10,15:22:28,2,1,0.8,CANCELLED_REFUNDED,26.01,288.0,10,15,1,1
user_24,2025-05-07 04:17:28.461270,2,12,2025-05-07,18:28:28,2,0,0.16666666666666666,COMPLETED,21.87,851.0,4,18,0,1
user_77,2025-05-07 03:12:28.461270,3,5,2025-05-07,19:06:28,6,0,0.6,CANCELLED_REFUNDED,16.92,954.0,3,19,0,0
user_15,2025-05-09 05:27:28.461270,6,16,2025-05-10,03:46:28,6,0,0.375,COMPLETED,13.56,1339.0,5,3,1,1
user_60,2025-05-08 13:01:28.461270,2,9,2025-05-09,05:38:28,4,1,0.2222222222222222,CANCELLED_REFUNDED,7.13,997.0,13,5,0,1
user_77,2025-05-07 10:47:28.461270,6,7,2025-05-07,21:43:28,6,1,0.8571428571428571,CANCELLED_REFUNDED,26.02,656.0,10,21,0,0
user_92,2025-05-07 00:53:28.461270,7,16,2025-05-08,00:51:28,3,1,0.4375,CANCELLED_REFUNDED,16.18,1438.0,0,0,0,0
user_32,2025-05-06 05:39:28.461270,6,14,2025-05-06,19:11:28,3,1,0.42857142857142855,PAID_PENDING_USE,5.72,812.0,5,19,0,1
user_76,2025-05-06 17:57:28.461270,10,9,2025-05-07,10:42:28,4,0,1.1111111111111112,PAID_PENDING_USE,22.49,1005.0,17,10,0,0
user_7,2025-05-10 16:26:28.461270,9,4,2025-05-11,12:57:28,6,1,2.25,CANCELLED_REFUNDED,25.65,1231.0,16,12,1,0
user_42,2025-05-07 14:26:28.461270,5,6,2025-05-08,03:34:28,5,1,0.8333333333333334,CANCELLED_REFUNDED,2.77,788.0,14,3,0,0
user_98,2025-05-09 19:02:28.461270,6,9,2025-05-10,10:41:28,2,1,0.6666666666666666,COMPLETED,7.03,939.0,19,10,1,1
user_45,2025-05-10 02:30:28.461270,8,13,2025-05-10,07:56:28,2,0,0.6153846153846154,COMPLETED,24.98,326.0,2,7,1,1
user_5,2025-05-07 21:03:28.461270,3,7,2025-05-08,09:42:28,4,1,0.42857142857142855,PAID_PENDING_USE,28.87,759.0,21,9,0,1
user_74,2025-05-06 05:54:28.461270,2,8,2025-05-06,14:01:28,3,1,0.25,COMPLETED,10.81,487.0,5,14,0,1
user_99,2025-05-06 02:51:28.461270,5,15,2025-05-06,19:11:28,4,0,0.3333333333333333,CANCELLED_REFUNDED,21.55,980.0,2,19,0,1
user_64,2025-05-10 14:57:28.461270,2,7,2025-05-11,14:17:28,6,0,0.2857142857142857,COMPLETED,17.56,1400.0,14,14,1,1
user_64,2025-05-06 16:36:28.461270,10,16,2025-05-06,23:32:28,6,1,0.625,PAID_PENDING_USE,2.84,416.0,16,23,0,1
user_55,2025-05-10 15:58:28.461270,0,7,2025-05-10,21:23:28,3,0,0.0,PAID_PENDING_USE,24.36,325.0,15,21,1,1
user_25,2025-05-06 00:59:28.461270,10,6,2025-05-06,17:32:28,3,0,1.6666666666666667,COMPLETED,22.67,993.0,0,17,0,0
user_62,2025-05-07 16:52:28.461270,1,15,2025-05-08,15:12:28,5,0,0.06666666666666667,PAID_PENDING_USE,14.96,1340.0,16,15,0,1
user_30,2025-05-09 16:41:28.461270,3,15,2025-05-09,19:18:28,4,0,0.2,CANCELLED_REFUNDED,22.94,157.0,16,19,0,1
user_91,2025-05-08 18:25:28.461270,3,2,2025-05-09,00:42:28,2,0,1.5,COMPLETED,17.5,377.0,18,0,0,0
user_99,2025-05-09 07:44:28.461270,8,12,2025-05-09,16:13:28,1,0,0.6666666666666666,CANCELLED_REFUNDED,16.78,509.0,7,16,0,0
user_34,2025-05-07 16:38:28.461270,6,7,2025-05-07,22:22:28,1,0,0.8571428571428571,CANCELLED_REFUNDED,11.13,344.0,16,22,0,0
user_72,2025-05-06 04:11:28.461270,7,1,2025-05-06,18:01:28,5,1,7.0,PAID_PENDING_USE,12.16,830.0,4,18,0,0
user_28,2025-05-07 11:09:28.461270,6,20,2025-05-07,21:31:28,1,0,0.3,PAID_PENDING_USE,1.68,622.0,11,21,0,1
user_12,2025-05-09 21:22:28.461270,1,15,2025-05-09,23:07:28,2,1,0.06666666666666667,CANCELLED_REFUNDED,5.51,105.0,21,23,0,1
user_36,2025-05-08 23:48:28.461270,3,15,2025-05-09,18:05:28,6,1,0.2,COMPLETED,6.55,1097.0,23,18,0,1
user_62,2025-05-06 15:07:28.461270,10,8,2025-05-07,06:23:28,4,0,1.25,COMPLETED,15.9,916.0,15,6,0,0
user_66,2025-05-07 23:13:28.461270,4,4,2025-05-08,04:09:28,1,1,1.0,CANCELLED_REFUNDED,8.57,296.0,23,4,0,0
user_83,2025-05-10 17:39:28.461270,5,1,2025-05-10,20:16:28,1,1,5.0,CANCELLED_REFUNDED,16.29,157.0,17,20,1,0
user_49,2025-05-07 04:57:28.461270,8,7,2025-05-07,06:33:28,4,0,1.1428571428571428,PAID_PENDING_USE,27.86,96.0,4,6,0,0
user_87,2025-05-10 16:35:28.461270,4,6,2025-05-10,18:07:28,2,0,0.6666666666666666,CANCELLED_REFUNDED,24.39,92.0,16,18,1,1
user_74,2025-05-07 07:24:28.461270,5,16,2025-05-07,08:10:28,2,0,0.3125,CANCELLED_REFUNDED,19.4,46.0,7,8,0,0
user_43,2025-05-10 05:37:28.461270,1,11,2025-05-11,02:03:28,5,1,0.09090909090909091,COMPLETED,25.82,1226.0,5,2,1,1
user_72,2025-05-06 14:15:28.461270,1,2,2025-05-07,06:33:28,5,0,0.5,COMPLETED,13.86,978.0,14,6,0,1
user_96,2025-05-07 14:17:28.461270,9,3,2025-05-07,22:31:28,2,1,3.0,PAID_PENDING_USE,19.39,494.0,14,22,0,0
user_69,2025-05-06 16:34:28.461270,5,11,2025-05-07,02:42:28,6,0,0.45454545454545453,COMPLETED,4.94,608.0,16,2,0,0
user_51,2025-05-07 03:26:28.461270,6,9,2025-05-07,08:18:28,4,1,0.6666666666666666,PAID_PENDING_USE,9.04,292.0,3,8,0,0
user_50,2025-05-07 20:05:28.461270,5,14,2025-05-08,13:52:28,1,1,0.35714285714285715,PAID_PENDING_USE,28.69,1067.0,20,13,0,1
user_77,2025-05-05 23:56:28.461270,3,1,2025-05-06,04:51:28,6,0,3.0,PAID_PENDING_USE,27.28,295.0,23,4,0,0
user_95,2025-05-08 12:13:28.461270,5,1,2025-05-08,14:22:28,1,0,5.0,PAID_PENDING_USE,16.21,129.0,12,14,0,0
user_99,2025-05-09 10:50:28.461270,7,1,2025-05-10,05:54:28,4,0,7.0,CANCELLED_REFUNDED,15.19,1144.0,10,5,1,0
user_24,2025-05-06 03:46:28.461270,10,2,2025-05-07,03:31:28,4,1,5.0,PAID_PENDING_USE,3.51,1425.0,3,3,0,0
user_72,2025-05-07 01:41:28.461270,3,3,2025-05-08,01:12:28,5,1,1.0,COMPLETED,8.44,1411.0,1,1,0,0
user_66,2025-05-06 10:29:28.461270,1,17,2025-05-06,23:20:28,2,1,0.058823529411764705,COMPLETED,5.34,771.0,10,23,0,1
user_89,2025-05-07 21:15:28.461270,5,3,2025-05-08,21:13:28,1,1,1.6666666666666667,COMPLETED,18.25,1438.0,21,21,0,0
user_32,2025-05-06 12:13:28.461270,4,15,2025-05-06,23:10:28,1,1,0.26666666666666666,CANCELLED_REFUNDED,8.95,657.0,12,23,0,0
user_85,2025-05-07 17:29:28.461270,8,4,2025-05-08,13:46:28,6,0,2.0,COMPLETED,20.45,1217.0,17,13,0,0
user_91,2025-05-06 11:31:28.461270,9,14,2025-05-06,14:25:28,2,0,0.6428571428571429,CANCELLED_REFUNDED,24.27,174.0,11,14,0,0
user_68,2025-05-07 01:21:28.461270,0,8,2025-05-07,23:43:28,1,0,0.0,PAID_PENDING_USE,9.81,1342.0,1,23,0,1
user_82,2025-05-08 00:28:28.461270,4,8,2025-05-08,17:24:28,2,1,0.5,PAID_PENDING_USE,25.1,1016.0,0,17,0,0
user_1,2025-05-09 05:38:28.461270,7,16,2025-05-09,13:14:28,5,1,0.4375,CANCELLED_REFUNDED,25.67,456.0,5,13,0,1
user_96,2025-05-08 16:27:28.461270,5,15,2025-05-09,08:07:28,1,0,0.3333333333333333,PAID_PENDING_USE,9.27,940.0,16,8,0,1
user_80,2025-05-07 00:42:28.461270,9,9,2025-05-07,13:00:28,6,0,1.0,CANCELLED_REFUNDED,11.95,738.0,0,13,0,0
user_32,2025-05-07 02:19:28.461270,2,14,2025-05-07,18:54:28,3,1,0.14285714285714285,CANCELLED_REFUNDED,8.66,995.0,2,18,0,1
user_36,2025-05-06 00:08:28.461270,1,6,2025-05-06,18:54:28,2,1,0.16666666666666666,COMPLETED,14.92,1126.0,0,18,0,1
user_94,2025-05-09 02:35:28.461270,1,4,2025-05-09,14:07:28,3,1,0.25,PAID_PENDING_USE,26.59,692.0,2,14,0,1
user_91,2025-05-08 23:07:28.461270,2,7,2025-05-09,14:31:28,5,1,0.2857142857142857,CANCELLED_REFUNDED,5.08,924.0,23,14,0,1
user_23,2025-05-05 21:33:28.461270,7,9,2025-05-06,17:34:28,2,1,0.7777777777777778,COMPLETED,15.06,1201.0,21,17,0,0
user_57,2025-05-09 14:40:28.461270,0,11,2025-05-10,07:24:28,6,0,0.0,PAID_PENDING_USE,20.33,1004.0,14,7,1,1
user_97,2025-05-08 08:28:28.461270,0,12,2025-05-08,11:29:28,6,0,0.0,PAID_PENDING_USE,21.55,181.0,8,11,0,0
user_43,2025-05-06 18:50:28.461270,3,12,2025-05-06,22:53:28,5,1,0.25,CANCELLED_REFUNDED,1.46,243.0,18,22,0,0
user_51,2025-05-10 12:00:28.461270,1,4,2025-05-10,13:12:28,3,0,0.25,PAID_PENDING_USE,18.89,72.0,12,13,1,1
user_57,2025-05-06 13:31:28.461270,1,16,2025-05-06,16:42:28,1,0,0.0625,CANCELLED_REFUNDED,24.95,191.0,13,16,0,1
user_39,2025-05-08 16:35:28.461270,9,11,2025-05-09,09:52:28,2,0,0.8181818181818182,COMPLETED,22.09,1037.0,16,9,0,0
user_81,2025-05-10 02:16:28.461270,0,12,2025-05-10,23:32:28,2,0,0.0,COMPLETED,7.94,1276.0,2,23,1,1
user_26,2025-05-08 19:45:28.461270,8,18,2025-05-08,21:52:28,4,1,0.4444444444444444,PAID_PENDING_USE,10.9,127.0,19,21,0,1
user_3,2025-05-09 15:12:28.461270,9,17,2025-05-10,08:40:28,2,1,0.5294117647058824,CANCELLED_REFUNDED,1.63,1048.0,15,8,1,1
user_18,2025-05-06 09:21:28.461270,5,1,2025-05-07,00:07:28,2,1,5.0,PAID_PENDING_USE,24.03,886.0,9,0,0,0
user_97,2025-05-08 04:28:28.461270,7,4,2025-05-09,03:48:28,5,0,1.75,COMPLETED,8.02,1400.0,4,3,0,0
user_29,2025-05-10 04:38:28.461270,9,15,2025-05-10,18:14:28,5,0,0.6,PAID_PENDING_USE,16.42,816.0,4,18,1,1
user_80,2025-05-07 10:39:28.461270,1,9,2025-05-07,12:01:28,3,0,0.1111111111111111,COMPLETED,29.37,82.0,10,12,0,1
user_59,2025-05-06 02:04:28.461270,10,1,2025-05-06,17:28:28,4,0,10.0,CANCELLED_REFUNDED,13.18,924.0,2,17,0,0
user_63,2025-05-07 20:35:28.461270,6,6,2025-05-07,22:30:28,1,0,1.0,CANCELLED_REFUNDED,7.3,115.0,20,22,0,0
user_97,2025-05-10 04:21:28.461270,10,17,2025-05-10,19:49:28,6,1,0.5882352941176471,COMPLETED,8.59,928.0,4,19,1,1
user_25,2025-05-10 13:55:28.461270,2,11,2025-05-10,20:06:28,1,0,0.18181818181818182,PAID_PENDING_USE,7.18,371.0,13,20,1,1
user_37,2025-05-09 11:43:28.461270,7,3,2025-05-10,08:17:28,5,0,2.3333333333333335,CANCELLED_REFUNDED,13.67,1234.0,11,8,1,0
user_38,2025-05-06 00:59:28.461270,0,8,2025-05-06,11:09:28,4,1,0.0,PAID_PENDING_USE,12.8,610.0,0,11,0,1
user_47,2025-05-09 06:03:28.461270,8,7,2025-05-09,20:53:28,3,0,1.1428571428571428,CANCELLED_REFUNDED,20.25,890.0,6,20,0,0
user_74,2025-05-06 00:10:28.461270,1,11,2025-05-06,05:02:28,3,0,0.09090909090909091,COMPLETED,20.24,292.0,0,5,0,1
user_96,2025-05-08 12:06:28.461270,6,2,2025-05-08,21:38:28,6,0,3.0,COMPLETED,7.16,572.0,12,21,0,0
user_59,2025-05-08 11:28:28.461270,2,6,2025-05-08,20:20:28,1,0,0.3333333333333333,PAID_PENDING_USE,9.69,532.0,11,20,0,1
user_90,2025-05-09 20:05:28.461270,9,4,2025-05-10,01:34:28,5,0,2.25,COMPLETED,15.05,329.0,20,1,1,0
user_57,2025-05-07 11:47:28.461270,10,15,2025-05-08,05:20:28,1,0,0.6666666666666666,COMPLETED,28.76,1053.0,11,5,0,1
user_36,2025-05-05 23:13:28.461270,4,13,2025-05-06,16:06:28,5,1,0.3076923076923077,COMPLETED,26.7,1013.0,23,16,0,1
user_25,2025-05-06 22:46:28.461270,0,4,2025-05-07,09:12:28,5,1,0.0,COMPLETED,6.24,626.0,22,9,0,1
user_65,2025-05-09 03:32:28.461270,10,9,2025-05-09,15:41:28,2,0,1.1111111111111112,PAID_PENDING_USE,12.64,729.0,3,15,0,0
user_44,2025-05-08 07:11:28.461270,3,4,2025-05-08,08:02:28,1,0,0.75,PAID_PENDING_USE,24.32,51.0,7,8,0,0
user_53,2025-05-10 04:17:28.461270,10,14,2025-05-10,10:45:28,4,1,0.7142857142857143,CANCELLED_REFUNDED,9.72,388.0,4,10,1,1
user_62,2025-05-07 15:28:28.461270,9,5,2025-05-08,02:30:28,6,1,1.8,PAID_PENDING_USE,10.27,662.0,15,2,0,0
user_3,2025-05-08 07:21:28.461270,3,4,2025-05-08,12:26:28,4,0,0.75,COMPLETED,14.25,305.0,7,12,0,0
user_7,2025-05-07 09:48:28.461270,1,10,2025-05-07,10:31:28,5,1,0.1,CANCELLED_REFUNDED,19.63,43.0,9,10,0,1
user_87,2025-05-05 21:21:28.461270,6,6,2025-05-06,03:44:28,3,1,1.0,CANCELLED_REFUNDED,4.22,383.0,21,3,0,0
user_28,2025-05-08 14:04:28.461270,0,19,2025-05-09,08:44:28,5,1,0.0,COMPLETED,22.19,1120.0,14,8,0,1
user_70,2025-05-09 01:49:28.461270,0,2,2025-05-10,00:53:28,5,1,0.0,PAID_PENDING_USE,2.61,1384.0,1,0,1,1
user_8,2025-05-06 20:41:28.461270,1,6,2025-05-07,19:43:28,5,1,0.16666666666666666,CANCELLED_REFUNDED,5.67,1382.0,20,19,0,1
user_23,2025-05-09 12:54:28.461270,5,4,2025-05-09,21:14:28,3,0,1.25,PAID_PENDING_USE,14.16,500.0,12,21,0,0
user_36,2025-05-09 23:42:28.461270,2,2,2025-05-10,07:43:28,3,0,1.0,PAID_PENDING_USE,2.94,481.0,23,7,1,1
user_18,2025-05-08 17:58:28.461270,7,13,2025-05-09,05:41:28,4,1,0.5384615384615384,PAID_PENDING_USE,8.73,703.0,17,5,0,1
user_75,2025-05-09 10:56:28.461270,9,5,2025-05-09,16:44:28,3,1,1.8,PAID_PENDING_USE,25.15,348.0,10,16,0,0
user_35,2025-05-10 17:51:28.461270,10,7,2025-05-11,17:12:28,6,0,1.4285714285714286,COMPLETED,16.03,1401.0,17,17,1,1
user_14,2025-05-09 10:45:28.461270,9,13,2025-05-09,21:22:28,1,1,0.6923076923076923,COMPLETED,16.31,637.0,10,21,0,0
user_23,2025-05-10 10:32:28.461270,9,4,2025-05-11,08:11:28,6,0,2.25,COMPLETED,6.6,1299.0,10,8,1,0
user_34,2025-05-08 11:00:28.461270,0,1,2025-05-08,14:44:28,2,1,0.0,COMPLETED,12.25,224.0,11,14,0,1
user_30,2025-05-06 15:47:28.461270,6,7,2025-05-07,05:00:28,2,0,0.8571428571428571,COMPLETED,28.81,793.0,15,5,0,0
user_22,2025-05-06 08:41:28.461270,9,3,2025-05-07,08:36:28,3,1,3.0,PAID_PENDING_USE,1.26,1435.0,8,8,0,0
user_33,2025-05-09 21:23:28.461270,9,20,2025-05-10,13:10:28,5,1,0.45,COMPLETED,14.45,947.0,21,13,1,1
user_78,2025-05-08 17:00:28.461270,1,19,2025-05-09,09:40:28,5,0,0.05263157894736842,PAID_PENDING_USE,0.76,1000.0,17,9,0,1
user_39,2025-05-08 20:52:28.461270,8,10,2025-05-09,04:07:28,5,0,0.8,CANCELLED_REFUNDED,25.18,435.0,20,4,0,0
user_40,2025-05-07 10:38:28.461270,2,19,2025-05-07,17:01:28,6,0,0.10526315789473684,PAID_PENDING_USE,15.62,383.0,10,17,0,1
user_36,2025-05-08 03:45:28.461270,3,5,2025-05-08,07:48:28,3,0,0.6,PAID_PENDING_USE,17.17,243.0,3,7,0,0
user_65,2025-05-07 13:22:28.461270,4,2,2025-05-07,22:16:28,1,1,2.0,CANCELLED_REFUNDED,25.24,534.0,13,22,0,0
user_59,2025-05-08 02:04:28.461270,7,11,2025-05-08,05:57:28,2,0,0.6363636363636364,COMPLETED,26.93,233.0,2,5,0,0
user_97,2025-05-08 07:16:28.461270,4,7,2025-05-09,01:00:28,2,1,0.5714285714285714,CANCELLED_REFUNDED,16.24,1064.0,7,1,0,0
user_27,2025-05-06 12:44:28.461270,9,4,2025-05-07,03:24:28,5,0,2.25,COMPLETED,10.59,880.0,12,3,0,0
user_12,2025-05-06 08:54:28.461270,6,10,2025-05-06,20:21:28,1,1,0.6,COMPLETED,1.43,687.0,8,20,0,1
user_78,2025-05-08 05:29:28.461270,0,3,2025-05-08,20:58:28,3,0,0.0,CANCELLED_REFUNDED,7.2,929.0,5,20,0,1
user_51,2025-05-10 16:07:28.461270,6,12,2025-05-11,09:02:28,4,1,0.5,COMPLETED,5.28,1015.0,16,9,1,1
user_76,2025-05-10 07:20:28.461270,0,4,2025-05-10,18:19:28,1,1,0.0,PAID_PENDING_USE,11.63,659.0,7,18,1,1
user_47,2025-05-09 23:08:28.461270,7,14,2025-05-10,01:30:28,4,0,0.5,PAID_PENDING_USE,5.04,142.0,23,1,1,1
user_48,2025-05-09 10:21:28.461270,5,12,2025-05-10,06:42:28,1,0,0.4166666666666667,COMPLETED,19.41,1221.0,10,6,1,1
user_82,2025-05-09 03:47:28.461270,3,11,2025-05-09,08:27:28,1,0,0.2727272727272727,CANCELLED_REFUNDED,20.79,280.0,3,8,0,1
user_55,2025-05-09 20:04:28.461270,6,14,2025-05-09,22:20:28,4,1,0.42857142857142855,COMPLETED,8.23,136.0,20,22,0,1
user_73,2025-05-06 04:33:28.461270,8,9,2025-05-06,05:19:28,1,1,0.8888888888888888,COMPLETED,23.8,46.0,4,5,0,0
user_89,2025-05-06 20:10:28.461270,6,16,2025-05-07,08:24:28,2,1,0.375,PAID_PENDING_USE,26.19,734.0,20,8,0,1
user_33,2025-05-07 04:19:28.461270,5,4,2025-05-07,20:19:28,6,0,1.25,CANCELLED_REFUNDED,16.57,960.0,4,20,0,0
user_93,2025-05-08 06:14:28.461270,6,17,2025-05-08,14:05:28,2,0,0.35294117647058826,CANCELLED_REFUNDED,18.49,471.0,6,14,0,1
user_67,2025-05-08 06:30:28.461270,5,10,2025-05-08,14:41:28,3,0,0.5,CANCELLED_REFUNDED,11.08,491.0,6,14,0,1
user_82,2025-05-10 09:08:28.461270,0,18,2025-05-10,21:38:28,4,1,0.0,CANCELLED_REFUNDED,21.58,750.0,9,21,1,1
user_39,2025-05-09 12:41:28.461270,3,13,2025-05-10,11:26:28,2,1,0.23076923076923078,CANCELLED_REFUNDED,7.82,1365.0,12,11,1,1
user_30,2025-05-10 11:14:28.461270,8,2,2025-05-10,19:05:28,6,0,4.0,COMPLETED,19.99,471.0,11,19,1,0
user_33,2025-05-08 15:04:28.461270,1,16,2025-05-09,08:44:28,6,1,0.0625,COMPLETED,19.7,1060.0,15,8,0,1
user_82,2025-05-08 03:08:28.461270,1,8,2025-05-08,05:48:28,2,1,0.125,PAID_PENDING_USE,7.92,160.0,3,5,0,1
user_70,2025-05-06 18:04:28.461270,7,2,2025-05-07,13:51:28,4,0,3.5,CANCELLED_REFUNDED,16.81,1187.0,18,13,0,0
user_25,2025-05-09 00:21:28.461270,1,15,2025-05-09,22:57:28,3,1,0.06666666666666667,PAID_PENDING_USE,25.47,1356.0,0,22,0,1
user_28,2025-05-07 08:12:28.461270,1,10,2025-05-08,02:04:28,3,0,0.1,PAID_PENDING_USE,22.1,1072.0,8,2,0,1
user_82,2025-05-10 08:52:28.461270,3,4,2025-05-10,18:40:28,4,0,0.75,PAID_PENDING_USE,1.03,588.0,8,18,1,1
user_78,2025-05-08 03:42:28.461270,9,11,2025-05-08,19:05:28,6,1,0.8181818181818182,COMPLETED,15.24,923.0,3,19,0,1
user_31,2025-05-09 00:27:28.461270,8,3,2025-05-09,21:17:28,2,1,2.6666666666666665,PAID_PENDING_USE,29.83,1250.0,0,21,0,0
user_81,2025-05-10 19:31:28.461270,8,2,2025-05-11,12:31:28,5,0,4.0,COMPLETED,14.98,1020.0,19,12,1,0
user_22,2025-05-06 06:13:28.461270,6,17,2025-05-06,18:30:28,1,1,0.35294117647058826,PAID_PENDING_USE,17.39,737.0,6,18,0,1
user_94,2025-05-10 02:18:28.461270,6,18,2025-05-10,20:15:28,2,0,0.3333333333333333,COMPLETED,27.97,1077.0,2,20,1,1
user_35,2025-05-07 09:58:28.461270,9,8,2025-05-07,13:40:28,3,1,1.125,PAID_PENDING_USE,21.48,222.0,9,13,0,0
user_19,2025-05-08 02:12:28.461270,3,15,2025-05-08,03:25:28,5,0,0.2,COMPLETED,20.25,73.0,2,3,0,1
user_95,2025-05-06 04:05:28.461270,3,2,2025-05-07,01:58:28,3,1,1.5,CANCELLED_REFUNDED,16.84,1313.0,4,1,0,0
user_61,2025-05-08 02:45:28.461270,5,18,2025-05-08,11:07:28,2,0,0.2777777777777778,CANCELLED_REFUNDED,11.95,502.0,2,11,0,0
user_98,2025-05-07 05:25:28.461270,6,3,2025-05-08,00:46:28,4,1,2.0,COMPLETED,9.01,1161.0,5,0,0,0
user_98,2025-05-08 02:51:28.461270,0,11,2025-05-09,02:04:28,2,1,0.0,CANCELLED_REFUNDED,8.28,1393.0,2,2,0,1
user_13,2025-05-07 22:03:28.461270,8,5,2025-05-08,13:38:28,6,0,1.6,PAID_PENDING_USE,14.22,935.0,22,13,0,0
user_62,2025-05-06 01:35:28.461270,1,7,2025-05-06,05:26:28,1,1,0.14285714285714285,COMPLETED,27.68,231.0,1,5,0,0
user_15,2025-05-09 02:04:28.461270,5,13,2025-05-09,05:20:28,5,0,0.38461538461538464,PAID_PENDING_USE,3.66,196.0,2,5,0,1
user_45,2025-05-05 21:47:28.461270,5,15,2025-05-06,01:05:28,5,1,0.3333333333333333,COMPLETED,24.67,198.0,21,1,0,1
user_5,2025-05-09 10:06:28.461270,9,4,2025-05-09,15:25:28,6,1,2.25,COMPLETED,28.3,319.0,10,15,0,0
user_45,2025-05-06 05:22:28.461270,6,20,2025-05-06,12:48:28,3,1,0.3,COMPLETED,12.98,446.0,5,12,0,1
user_30,2025-05-07 00:25:28.461270,10,15,2025-05-07,19:35:28,6,0,0.6666666666666666,CANCELLED_REFUNDED,24.61,1150.0,0,19,0,1
user_47,2025-05-08 08:02:28.461270,3,10,2025-05-08,22:40:28,4,1,0.3,COMPLETED,5.96,878.0,8,22,0,1
user_93,2025-05-08 08:41:28.461270,2,3,2025-05-09,00:43:28,1,1,0.6666666666666666,COMPLETED,4.54,962.0,8,0,0,1
user_63,2025-05-09 02:38:28.461270,9,11,2025-05-10,01:16:28,4,0,0.8181818181818182,COMPLETED,10.69,1358.0,2,1,1,1
user_17,2025-05-10 12:05:28.461270,6,15,2025-05-10,15:18:28,3,0,0.4,COMPLETED,15.65,193.0,12,15,1,0
user_31,2025-05-09 06:42:28.461270,3,12,2025-05-09,07:50:28,5,1,0.25,PAID_PENDING_USE,0.77,68.0,6,7,0,1
user_52,2025-05-06 22:35:28.461270,6,18,2025-05-07,08:23:28,3,1,0.3333333333333333,COMPLETED,25.99,588.0,22,8,0,1
user_80,2025-05-09 21:06:28.461270,6,7,2025-05-10,14:09:28,6,0,0.8571428571428571,CANCELLED_REFUNDED,4.32,1023.0,21,14,1,1
user_94,2025-05-09 17:18:28.461270,8,17,2025-05-10,04:30:28,1,1,0.47058823529411764,COMPLETED,17.0,672.0,17,4,1,1
